date,title,album,lyricist,hungama_id,provider,genre,actor_list,language,singers,shortUrl,keywords
2020,Chumma Tohar Muhe Hamra Laag Gayil Ba,Chumma Tohar Muhe Hamra Laag Gayil Ba,{'Ajit Hulchul'},53719800,hungama,,{'Khesari Lal Yadav'},Hindi,{'Khesari Lal Yadav'},https://www.hungama.com/song/chumma-tohar-muhe-hamra-laag-gayil-ba/53719800/,"{'Khesari Lal Yadav', 'Ajit Hulchul', 'Chumma Tohar Muhe Hamra Laag Gayil Ba'}"
2021,Dewar ji Aah Dewar ji,Dewar ji Aah Dewar ji,{'Ashutosh Tiwari'},63257227,hungama,,{'Neelkamal Singh'},Bhojpuri,{'Neelkamal Singh'},https://www.hungama.com/song/dewar-ji-aah-dewar-ji/63257227/,"{'Neelkamal Singh', 'Ashutosh Tiwari', 'Dewar ji Aah Dewar ji'}"
2020,Kamar Se Jab Sarke Sadiya,Kamar Se Jab Sarke Sadiya,{'Bittu Vidhyarthi'},54360540,hungama,,"{'Samar Singh', 'Antra Singh Priyanka'}",Bhojpuri,"{'Samar Singh', 'Antra Singh Priyanka'}",https://www.hungama.com/song/kamar-se-jab-sarke-sadiya/54360540/,"{'Samar Singh', 'Antra Singh Priyanka', 'Kamar Se Jab Sarke Sadiya', 'Bittu Vidhyarthi'}"
2012,Jiya Tu,Gangs Of Wasseypur,{'Varun Grover'},1447088,hungama,,{'Manoj Tiwari'},Hindi,{'Manoj Tiwari'},https://www.hungama.com/song/jiya-tu/1447088/,"{'Manoj Tiwari', 'Gangs Of Wasseypur', 'Varun Grover', 'Jiya Tu'}"
1997,Bagalwaali Jaan Maareli,Bagalwali,{'Lalan Pandey'},332168,hungama,,{'Manoj Tiwari'},Bhojpuri,{'Manoj Tiwari'},https://www.hungama.com/song/bagalwaali-jaan-maareli/332168/,"{'Manoj Tiwari', 'Lalan Pandey', 'Bagalwali', 'Bagalwaali Jaan Maareli'}"
2016,Dil Ke Dictionary Mashup,Dil Ke Dictionary Mashup,{'Manoj Matalbi'},17241742,hungama,,"{'Priyanka Singh', 'Aaman Trikha', 'Khesari Lal Yadav', 'Rajnish', 'Indu Sonali', 'Avik Chatterjee', 'Khushboo Jain', 'Alok Kumar', 'Aditya Narayan', 'Pamela Jain'}",Bhojpuri,"{'Priyanka Singh', 'Aaman Trikha', 'Khesari Lal Yadav', 'Rajnish', 'Indu Sonali', 'Avik Chatterjee', 'Khushboo Jain', 'Alok Kumar', 'Aditya Narayan', 'Pamela Jain'}",https://www.hungama.com/song/dil-ke-dictionary-mashup/17241742/,"{'Priyanka Singh', 'Manoj Matalbi', 'Aaman Trikha', 'Khesari Lal Yadav', 'Rajnish', 'Dil Ke Dictionary Mashup', 'Indu Sonali', 'Avik Chatterjee', 'Khushboo Jain', 'Alok Kumar', 'Aditya Narayan', 'Pamela Jain'}"
1997,Ago Chuma Le,Gavanvaan Leija Raja Ji,{'Vinay Bihari'},335104,hungama,,{'Kalpana'},Bhojpuri,{'Kalpana'},https://www.hungama.com/song/ago-chuma-le/335104/,"{'Kalpana', 'Gavanvaan Leija Raja Ji', 'Ago Chuma Le', 'Vinay Bihari'}"
2003,Lahanga Utha Dem Remote Sae,Pandit Ji Bataai Na Biyaah Kab Hoi,{'Vinay Bihari'},330414,hungama,,{'Indu Sonali'},Bhojpuri,{'Indu Sonali'},https://www.hungama.com/song/lahanga-utha-dem-remote-sae/330414/,"{'Pandit Ji Bataai Na Biyaah Kab Hoi', 'Lahanga Utha Dem Remote Sae', 'Vinay Bihari', 'Indu Sonali'}"
2003,Lassa Hoja,Babi Lasa Hoja,{'Prince Guddu'},324798,hungama,,{'Guddu Rangila'},Bhojpuri,{'Guddu Rangila'},https://www.hungama.com/song/lassa-hoja/324798/,"{'Prince Guddu', 'Guddu Rangila', 'Lassa Hoja', 'Babi Lasa Hoja'}"
2015,Sanam Sanam,Love Aur Rajneeti,{'Akhilesh Pandey'},15737954,hungama,,"{'Chetna Shukla', 'Udit Narayan'}",Bhojpuri,"{'Chetna Shukla', 'Udit Narayan'}",https://www.hungama.com/song/sanam-sanam/15737954/,"{'Udit Narayan', 'Sanam Sanam', 'Akhilesh Pandey', 'Love Aur Rajneeti', 'Chetna Shukla'}"
2003,Ladki Hiy Haayi Bholtejwali,Sasura Bada Paisawala,{'Vinay Bihari'},330298,hungama,,"{'Manoj Tiwari', 'Laal Sinha'}",Bhojpuri,"{'Manoj Tiwari', 'Laal Sinha'}",https://www.hungama.com/song/ladki-hiy-haayi-bholtejwali/330298/,"{'Ladki Hiy Haayi Bholtejwali', 'Laal Sinha', 'Manoj Tiwari', 'Vinay Bihari', 'Sasura Bada Paisawala'}"
1997,Gavanva Le Ja Raja Ji,Gavanvaan Leija Raja Ji,{'Vinay Bihari'},335109,hungama,,{'Kalpana'},Bhojpuri,{'Kalpana'},https://www.hungama.com/song/gavanva-le-ja-raja-ji/335109/,"{'Kalpana', 'Gavanvaan Leija Raja Ji', 'Vinay Bihari', 'Gavanva Le Ja Raja Ji'}"
2015,Maal Patela Maal Se,Love Aur Rajneeti,{'Akhilesh Pandey'},15737955,hungama,,{'Mohan Rathod'},Bhojpuri,{'Mohan Rathod'},https://www.hungama.com/song/maal-patela-maal-se/15737955/,"{'Maal Patela Maal Se', 'Akhilesh Pandey', 'Love Aur Rajneeti', 'Mohan Rathod'}"
2015,Naach Basanti,Miss Tanakpur Haazir Ho,{'Vinay Bihari'},12912496,hungama,,"{'Anmol Malik', 'Anjan Guha'}",Hindi,"{'Anmol Malik', 'Anjan Guha'}",https://www.hungama.com/song/naach-basanti/12912496/,"{'Anmol Malik', 'Miss Tanakpur Haazir Ho', 'Vinay Bihari', 'Naach Basanti', 'Anjan Guha'}"
2012,Humni Ke Chhodi Ke,Gangs Of Wasseypur,{'Varun Grover'},1447101,hungama,,{'Deepak Kumar'},Hindi,{'Deepak Kumar'},https://www.hungama.com/song/humni-ke-chhodi-ke/1447101/,"{'Gangs Of Wasseypur', 'Varun Grover', 'Deepak Kumar', 'Humni Ke Chhodi Ke'}"
2006,Tohaar Daddy,Ravi Kishan,{'Fanindra Rao'},324012,hungama,,"{'Jhirini', 'Vinod Rathod'}",Bhojpuri,"{'Jhirini', 'Vinod Rathod'}",https://www.hungama.com/song/tohaar-daddy/324012/,"{'Jhirini', 'Tohaar Daddy', 'Vinod Rathod', 'Ravi Kishan', 'Fanindra Rao'}"
2012,Ulta Pala Mara Ke,Nirahua Pita Gail,{''},2405082,hungama,,{'Dinesh Lal Yadav'},Bhojpuri,{'Dinesh Lal Yadav'},https://www.hungama.com/song/ulta-pala-mara-ke/2405082/,"{'', 'Ulta Pala Mara Ke', 'Nirahua Pita Gail', 'Dinesh Lal Yadav'}"
2022,Naale Nanade,Bytwo Love,{'Pramod Maravanthe'},83086539,hungama,Soundtrack,{'B. Ajaneesh Loknath'},Kannada,{'B. Ajaneesh Loknath'},https://www.hungama.com/song/naale-nanade/83086539/,"{'Pramod Maravanthe', 'B. Ajaneesh Loknath', 'Naale Nanade', 'Bytwo Love'}"
2022,Yaare Yaare,Ek Love Ya (Original Motion Picture Soundtrack),{'Showman Prem'},83141639,hungama,World,{'Armaan Malik'},Kannada,{'Armaan Malik'},https://www.hungama.com/song/yaare-yaare/83141639/,"{'Showman Prem', 'Armaan Malik', 'Yaare Yaare', 'Ek Love Ya (Original Motion Picture Soundtrack)'}"
2021,Ide Swarga,Love Mocktail 2,{'Raghavendra Kamath'},74395728,hungama,Soundtrack,{'Sanjith Hegde'},Kannada,{'Sanjith Hegde'},https://www.hungama.com/song/ide-swarga/74395728/,"{'Ide Swarga', 'Love Mocktail 2', 'Raghavendra Kamath', 'Sanjith Hegde'}"
2016,Marula,Run Antony,{'Jayanth Kaikini'},19785057,hungama,Soundtrack,"{'Supriya Lohith', 'Soham Chakroborty'}",Kannada,"{'Supriya Lohith', 'Soham Chakroborty'}",https://www.hungama.com/song/marula/19785057/,"{'Run Antony', 'Soham Chakroborty', 'Jayanth Kaikini', 'Marula', 'Supriya Lohith'}"
2016,Ellu Maarada Hridaya,Simpallag Innondh Love Story,{'Suni'},17403020,hungama,Soundtrack,{'Chethan Gandharva'},Kannada,{'Chethan Gandharva'},https://www.hungama.com/song/ellu-maarada-hridaya/17403020/,"{'Chethan Gandharva', 'Suni', 'Ellu Maarada Hridaya', 'Simpallag Innondh Love Story'}"
2016,Thale Keduthe,Jaggu Dada,{'Yogaraj Bhat'},18240317,hungama,Soundtrack,{'Sonu Nigam'},Kannada,{'Sonu Nigam'},https://www.hungama.com/song/thale-keduthe/18240317/,"{'Yogaraj Bhat', 'Thale Keduthe', 'Jaggu Dada', 'Sonu Nigam'}"
2016,Ninthalli Nillalaare,Chakravyuha,{'Kaviraj'},17967216,hungama,Soundtrack,{'Megha'},Kannada,{'Megha'},https://www.hungama.com/song/ninthalli-nillalaare/17967216/,"{'Kaviraj', 'Ninthalli Nillalaare', 'Megha', 'Chakravyuha'}"
2016,Kanna Sanneyindalene,Akira,{'Dhananjay Rajan'},17615111,hungama,Soundtrack,{'Puneeth Rajkumar'},Kannada,{'Puneeth Rajkumar'},https://www.hungama.com/song/kanna-sanneyindalene/17615111/,"{'Puneeth Rajkumar', 'Kanna Sanneyindalene', 'Dhananjay Rajan', 'Akira'}"
2016,Nee Nanagoskara Duet,Ishtakamya,{'Nagathihalli Chandrashekhar'},18025460,hungama,Soundtrack,"{'Ajaneesh Lokanath', 'Shreya Ghoshal'}",Kannada,"{'Ajaneesh Lokanath', 'Shreya Ghoshal'}",https://www.hungama.com/song/nee-nanagoskara-duet/18025460/,"{'Nagathihalli Chandrashekhar', 'Nee Nanagoskara Duet', 'Ishtakamya', 'Ajaneesh Lokanath', 'Shreya Ghoshal'}"
2016,Male Banthu,Jessie (Kannada),{'Pawan Wadeyar'},17368947,hungama,Soundtrack,"{'Haricharan', 'Samanvita Sharma'}",Kannada,"{'Haricharan', 'Samanvita Sharma'}",https://www.hungama.com/song/male-banthu/17368947/,"{'Male Banthu', 'Jessie (Kannada)', 'Pawan Wadeyar', 'Haricharan', 'Samanvita Sharma'}"
2015,Tutti Bole Wedding Di,Welcome Back,{'Kumaar'},15263346,hungama,Soundtrack,"{'Meet Bros', 'Shipra Goyal'}",Hindi,"{'Meet Bros', 'Shipra Goyal'}",https://www.hungama.com/song/tutti-bole-wedding-di/15263346/,"{'Tutti Bole Wedding Di', 'Kumaar', 'Shipra Goyal', 'Welcome Back', 'Meet Bros'}"
2015,Dance Ke Legend,Hero,{'Kumaar'},15972240,hungama,Soundtrack,"{'Meet Bros', 'Bhoomi Trivedi', 'Sunaina Singh'}",Hindi,"{'Meet Bros', 'Bhoomi Trivedi', 'Sunaina Singh'}",https://www.hungama.com/song/dance-ke-legend/15972240/,"{'Kumaar', 'Sunaina Singh', 'Meet Bros', 'Bhoomi Trivedi', 'Hero', 'Dance Ke Legend'}"
2014,Abcd - Yaariyan,Yaariyan,{'Amitabh Bhattacharya'},2229438,hungama,Soundtrack,"{'Shefali Alvares', 'Benny Dayal', 'Pritam'}",Hindi,"{'Shefali Alvares', 'Benny Dayal', 'Pritam'}",https://www.hungama.com/song/abcd---yaariyan/2229438/,"{'Amitabh Bhattacharya', 'Yaariyan', 'Shefali Alvares', 'Abcd - Yaariyan', 'Benny Dayal', 'Pritam'}"
2016,"Remo Nee Kadhalan ""Remo"")",Drive Time Tamil,{'Vignesh ShivN'},20190919,hungama,,{'Anirudh Ravichander'},Tamil,{'Anirudh Ravichander'},https://www.hungama.com/song/remo-nee-kadhalan-%22remo%22%29/20190919/,"{'Vignesh ShivN', 'Remo Nee Kadhalan ""Remo"")', 'Drive Time Tamil', 'Anirudh Ravichander'}"
2016,Showkali,Achcham Yenbadhu Madamaiyada,{'Vignesh Shivan'},20183155,hungama,,"{'Aditya Rao', 'Sri Rascol', 'Aaryan Dinesh Kanagaratnam'}",Tamil,"{'Aditya Rao', 'Sri Rascol', 'Aaryan Dinesh Kanagaratnam'}",https://www.hungama.com/song/showkali/20183155/,"{'Aditya Rao', 'Aaryan Dinesh Kanagaratnam', 'Vignesh Shivan', 'Showkali', 'Sri Rascol', 'Achcham Yenbadhu Madamaiyada'}"
2016,"Hol Amig ""Rum"")",Top New Tamil,{'Balan Kashmir'},18085485,hungama,,"{'Balan Kashmir', 'Anirudh Ravichander'}",Tamil,"{'Balan Kashmir', 'Anirudh Ravichander'}",https://www.hungama.com/song/hol-amig-%22rum%22%29/18085485/,"{'Top New Tamil', 'Balan Kashmir', 'Anirudh Ravichander', 'Hol Amig ""Rum"")'}"
2016,"Kaantha ""Uryadi"")",,{'GKB'},17224421,hungama,,"{'Varun Sunil', 'Masala Coffee', 'Sooraj Santhosh'}",Tamil,"{'Varun Sunil', 'Masala Coffee', 'Sooraj Santhosh'}",https://www.hungama.com/song/kaantha-%22uryadi%22%29/17224421/,"{'GKB', '', 'Kaantha ""Uryadi"")', 'Sooraj Santhosh', 'Varun Sunil', 'Masala Coffee'}"
2016,Jithu Jilladi,Theri,{'Rokesh'},17931358,hungama,,"{'Thenisai Thendral Deva', 'Balachandran'}",Tamil,"{'Thenisai Thendral Deva', 'Balachandran'}",https://www.hungama.com/song/jithu-jilladi/17931358/,"{'Jithu Jilladi', 'Thenisai Thendral Deva', 'Rokesh', 'Balachandran', 'Theri'}"
2016,Othasada Rosa,Maruthu,{'Yugabharathi'},18087388,hungama,,"{'Saisharan', 'D. Imman', 'Pooja Av'}",Tamil,"{'Saisharan', 'D. Imman', 'Pooja Av'}",https://www.hungama.com/song/othasada-rosa/18087388/,"{'Maruthu', 'Othasada Rosa', 'Saisharan', 'D. Imman', 'Yugabharathi', 'Pooja Av'}"
2016,Attam Pottu,Vetrivel,{'Mohan Raj'},17697358,hungama,,{'Saicharan'},Tamil,{'Saicharan'},https://www.hungama.com/song/attam-pottu/17697358/,"{'Vetrivel', 'Saicharan', 'Mohan Raj', 'Attam Pottu'}"
2016,Thodakkam Mangalyam,Bangalore Naatkal,{'Pazhani Bharathi'},17236749,hungama,,"{'Divya S Menon', 'Vijay Yesudas', 'Sachin Warrier'}",Tamil,"{'Divya S Menon', 'Vijay Yesudas', 'Sachin Warrier'}",https://www.hungama.com/song/thodakkam-mangalyam/17236749/,"{'Divya S Menon', 'Vijay Yesudas', 'Bangalore Naatkal', 'Sachin Warrier', 'Thodakkam Mangalyam', 'Pazhani Bharathi'}"
2015,Party With The Pei,Aranmanai 2,{'Hiphop Tamizha'},16958394,hungama,,"{'Hiphop Tamizha', 'Kharesma Ravichandran'}",Tamil,"{'Hiphop Tamizha', 'Kharesma Ravichandran'}",https://www.hungama.com/song/party-with-the-pei/16958394/,"{'Hiphop Tamizha', 'Kharesma Ravichandran', 'Aranmanai 2', 'Party With The Pei'}"
1965,Piya Tose Naina Laage Re,Guide,{'Shailendra'},1853481,hungama,,{'Lata Mangeshkar'},Hindi,{'Lata Mangeshkar'},https://www.hungama.com/song/piya-tose-naina-laage-re/1853481/,"{'Lata Mangeshkar', 'Shailendra', 'Piya Tose Naina Laage Re', 'Guide'}"
1967,Honthon Mein Aisi Baat,Jewel Thief,{'Anand Bakshi'},2097546,hungama,,"{'Lata Mangeshkar', 'Bhupinder Singh'}",Hindi,"{'Lata Mangeshkar', 'Bhupinder Singh'}",https://www.hungama.com/song/honthon-mein-aisi-baat/2097546/,"{'Lata Mangeshkar', 'Bhupinder Singh', 'Jewel Thief', 'Anand Bakshi', 'Honthon Mein Aisi Baat'}"
1968,Unse Mili Nazar Ke Mere Hosh Ud Gai,Jhuk Gaya Aasman,{'Hasrat Jaipuri'},1848658,hungama,,{'Lata Mangeshkar'},Hindi,{'Lata Mangeshkar'},https://www.hungama.com/song/unse-mili-nazar-ke-mere-hosh-ud-gai/1848658/,"{'Lata Mangeshkar', 'Hasrat Jaipuri', 'Jhuk Gaya Aasman', 'Unse Mili Nazar Ke Mere Hosh Ud Gai'}"
1962,Na Jao Saiyan Chhuda Ke Baiyan,Sahib Bibi Aur Ghulam,{'Shakeel Badayuni'},1850568,hungama,,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/na-jao-saiyan-chhuda-ke-baiyan/1850568/,"{'Shakeel Badayuni', 'Geeta Dutt', 'Sahib Bibi Aur Ghulam', 'Na Jao Saiyan Chhuda Ke Baiyan'}"
1961,Tasveer Teri Dil Mein,Maya (1961),{'Majrooh Sultanpuri'},1953664,hungama,,"{'Lata Mangeshkar', 'Mohammed Rafi'}",Hindi,"{'Lata Mangeshkar', 'Mohammed Rafi'}",https://www.hungama.com/song/tasveer-teri-dil-mein/1953664/,"{'Lata Mangeshkar', 'Majrooh Sultanpuri', 'Mohammed Rafi', 'Maya (1961)', 'Tasveer Teri Dil Mein'}"
1959,Woh Chand Khila Woh Tare,Anari (1959),{'Shankar-Jaikishan'},1852964,hungama,,"{'Lata Mangeshkar', 'Mukesh'}",Hindi,"{'Lata Mangeshkar', 'Mukesh'}",https://www.hungama.com/song/woh-chand-khila-woh-tare/1852964/,"{'Lata Mangeshkar', 'Woh Chand Khila Woh Tare', 'Mukesh', 'Shankar-Jaikishan', 'Anari (1959)'}"
1968,Chhod De Sari Duniya,Saraswatichandra,{'Indeevar'},1821627,hungama,,{'Lata Mangeshkar'},Hindi,{'Lata Mangeshkar'},https://www.hungama.com/song/chhod-de-sari-duniya/1821627/,"{'Lata Mangeshkar', 'Saraswatichandra', 'Indeevar', 'Chhod De Sari Duniya'}"
1981,Ham Ko Bhi Gham Ne Mara,Aas Paas,{'Anand Bakshi'},2138296,hungama,,{'Lata Mangeshkar'},Hindi,{'Lata Mangeshkar'},https://www.hungama.com/song/ham-ko-bhi-gham-ne-mara/2138296/,"{'Lata Mangeshkar', 'Ham Ko Bhi Gham Ne Mara', 'Anand Bakshi', 'Aas Paas'}"
2022,Vaishnava Stuti,Vaishnava Stuti,{'Traditional'},81273940,hungama,Occasion,"{'Chitra Singh', 'Jagjit Singh'}",Hindi,"{'Chitra Singh', 'Jagjit Singh'}",https://www.hungama.com/song/vaishnava-stuti/81273940/,"{'Chitra Singh', 'Traditional', 'Vaishnava Stuti', 'Jagjit Singh'}"
2021,Hey Govind Hey Gopal (Live),Hey Govind Hey Gopal (Live),{'Traditional'},78866503,hungama,Occasion,{'Jagjit Singh'},Hindi,{'Jagjit Singh'},https://www.hungama.com/song/hey-govind-hey-gopal-%28live%29/78866503/,"{'Traditional', 'Jagjit Singh', 'Hey Govind Hey Gopal (Live)'}"
1991,He Ram He Ram,Hey Govind Hey Gopal Krishna Bhajans By Jagjit Singh And Chitra Singh,{'Sudarshan Faakir'},1821970,hungama,Devotional,"{'Chorus', 'Jagjit Singh'}",Hindi,"{'Chorus', 'Jagjit Singh'}",https://www.hungama.com/song/he-ram-he-ram/1821970/,"{'Sudarshan Faakir', 'Hey Govind Hey Gopal Krishna Bhajans By Jagjit Singh And Chitra Singh', 'Chorus', 'Jagjit Singh', 'He Ram He Ram'}"
2004,Beet Gaye Din Bhajan Bina Re,Arpan Kabeer Bhajans By Various Artist,{'Kabir'},1821969,hungama,Devotional,{'Jagjit Singh'},Hindi,{'Jagjit Singh'},https://www.hungama.com/song/beet-gaye-din-bhajan-bina-re/1821969/,"{'Beet Gaye Din Bhajan Bina Re', 'Kabir', 'Jagjit Singh', 'Arpan Kabeer Bhajans By Various Artist'}"
2009,Om Namah Shivay Dhun,Shiva,{'N/A'},1876949,hungama,Devotional,{'Jagjit Singh'},Hindi,{'Jagjit Singh'},https://www.hungama.com/song/om-namah-shivay-dhun/1876949/,"{'N/A', 'Jagjit Singh', 'Shiva', 'Om Namah Shivay Dhun'}"
2010,Om Shivay Hari Om Shivay Dhun,Om Namah Shivaya And Shiv Bhajans,{'N/A'},1821975,hungama,Devotional,{'Jagjit Singh'},Hindi,{'Jagjit Singh'},https://www.hungama.com/song/om-shivay-hari-om-shivay-dhun/1821975/,"{'N/A', 'Om Shivay Hari Om Shivay Dhun', 'Jagjit Singh', 'Om Namah Shivaya And Shiv Bhajans'}"
1993,Varde Varde Varde - Jai Jai Maa Dhun,Essential - Saraswati,{'Members Of Sri Aurobindo Society -Pondicherry'},2015341,hungama,Devotional,{'Jagjit Singh'},Hindi,{'Jagjit Singh'},https://www.hungama.com/song/varde-varde-varde---jai-jai-maa-dhun/2015341/,"{'Essential - Saraswati', 'Varde Varde Varde - Jai Jai Maa Dhun', 'Members Of Sri Aurobindo Society -Pondicherry', 'Jagjit Singh'}"
1991,Shri Krishna Naam Dhun,Ram Chalisa Krishan Chalisa,{'Traditional'},1879189,hungama,Devotional,"{'Chorus', 'Jagjit Singh'}",Hindi,"{'Chorus', 'Jagjit Singh'}",https://www.hungama.com/song/shri-krishna-naam-dhun/1879189/,"{'Traditional', 'Chorus', 'Ram Chalisa Krishan Chalisa', 'Shri Krishna Naam Dhun', 'Jagjit Singh'}"
2010,Har Har Mahadev Bhajan,Om Namah Shivaya And Shiv Bhajans,{'Ajay Jhingran'},2098995,hungama,Devotional,{'Jagjit Singh'},Hindi,{'Jagjit Singh'},https://www.hungama.com/song/har-har-mahadev-bhajan/2098995/,"{'Om Namah Shivaya And Shiv Bhajans', 'Har Har Mahadev Bhajan', 'Jagjit Singh', 'Ajay Jhingran'}"
2010,Hey Shiv Shankar Hey Karunakar Bhajan,Om Namah Shivaya And Shiv Bhajans,{''},1821972,hungama,Devotional,{'Jagjit Singh'},Hindi,{'Jagjit Singh'},https://www.hungama.com/song/hey-shiv-shankar-hey-karunakar-bhajan/1821972/,"{'', 'Hey Shiv Shankar Hey Karunakar Bhajan', 'Jagjit Singh', 'Om Namah Shivaya And Shiv Bhajans'}"
2003,Krishna Pranat Pal Prabhu,Saanwara Krishna Bhajans & Kirtans Jagjit Singh,{'Ravindra Pathania'},1900424,hungama,Devotional,"{'Chorus', 'Jagjit Singh'}",Hindi,"{'Chorus', 'Jagjit Singh'}",https://www.hungama.com/song/krishna-pranat-pal-prabhu/1900424/,"{'Ravindra Pathania', 'Chorus', 'Krishna Pranat Pal Prabhu', 'Jagjit Singh', 'Saanwara Krishna Bhajans & Kirtans Jagjit Singh'}"
2003,Tum Dhondho Mujhe Gopal,Saanwara Krishna Bhajans & Kirtans Jagjit Singh,{'Ravinder Pathania'},1900420,hungama,Devotional,{'Jagjit Singh'},Hindi,{'Jagjit Singh'},https://www.hungama.com/song/tum-dhondho-mujhe-gopal/1900420/,"{'Ravinder Pathania', 'Tum Dhondho Mujhe Gopal', 'Jagjit Singh', 'Saanwara Krishna Bhajans & Kirtans Jagjit Singh'}"
2001,Maha Mantra,Bhaj Mann Pyare Jagjit Singh Ke Shreshtha Bhajan,{'N/A'},1883538,hungama,Devotional,"{'Chorus', 'Jagjit Singh'}",Hindi,"{'Chorus', 'Jagjit Singh'}",https://www.hungama.com/song/maha-mantra/1883538/,"{'Chorus', 'Bhaj Mann Pyare Jagjit Singh Ke Shreshtha Bhajan', 'Maha Mantra', 'N/A', 'Jagjit Singh'}"
2004,Deenan Dukh Haran Dev Santan Hitkari,Hey Govind Hey Gopal Krishna Bhajans By Jagjit Singh And Chitra Singh,{'Surdas'},1883537,hungama,Devotional,"{'Chorus', 'Jagjit Singh'}",Hindi,"{'Chorus', 'Jagjit Singh'}",https://www.hungama.com/song/deenan-dukh-haran-dev-santan-hitkari/1883537/,"{'Hey Govind Hey Gopal Krishna Bhajans By Jagjit Singh And Chitra Singh', 'Surdas', 'Chorus', 'Deenan Dukh Haran Dev Santan Hitkari', 'Jagjit Singh'}"
2004,Tum Meri Rakho Laaj Hari,Bhajans By Lata Mangeshkar - Jagjit Singh Compilation,{'Surdas'},2100904,hungama,Devotional,"{'Chorus', 'Jagjit Singh'}",Hindi,"{'Chorus', 'Jagjit Singh'}",https://www.hungama.com/song/tum-meri-rakho-laaj-hari/2100904/,"{'Tum Meri Rakho Laaj Hari', 'Surdas', 'Chorus', 'Bhajans By Lata Mangeshkar - Jagjit Singh Compilation', 'Jagjit Singh'}"
2004,Jai Radha Madhav,Bhajans Lata Mangeshkar Jagjit Singh Compilation,{'N/A'},1821973,hungama,Devotional,"{'Chorus', 'Jagjit Singh'}",Hindi,"{'Chorus', 'Jagjit Singh'}",https://www.hungama.com/song/jai-radha-madhav/1821973/,"{'Chorus', 'Jai Radha Madhav', 'N/A', 'Bhajans Lata Mangeshkar Jagjit Singh Compilation', 'Jagjit Singh'}"
2000,Sabse Oonchi Prem Sagai,Hey Govind Hey Gopal Krishna Bhajans By Jagjit Singh And Chitra Singh,{'N/A'},1883534,hungama,Devotional,"{'Chitra Singh', 'Jagjit Singh'}",Hindi,"{'Chitra Singh', 'Jagjit Singh'}",https://www.hungama.com/song/sabse-oonchi-prem-sagai/1883534/,"{'Sabse Oonchi Prem Sagai', 'Chitra Singh', 'Hey Govind Hey Gopal Krishna Bhajans By Jagjit Singh And Chitra Singh', 'N/A', 'Jagjit Singh'}"
2003,Krishna Murariji Aankh Base Man Bhave,Saanwara Krishna Bhajans & Kirtans Jagjit Singh,{'Ravindra Pathania'},1900422,hungama,Devotional,"{'Chorus', 'Jagjit Singh'}",Hindi,"{'Chorus', 'Jagjit Singh'}",https://www.hungama.com/song/krishna-murariji-aankh-base-man-bhave/1900422/,"{'Ravindra Pathania', 'Chorus', 'Jagjit Singh', 'Krishna Murariji Aankh Base Man Bhave', 'Saanwara Krishna Bhajans & Kirtans Jagjit Singh'}"
1991,Shlok Hey Gobind Hey Gopal,Bhajan Upahar - Jagjit Singh - Hey Gobind He,{'N/A'},1883532,hungama,Devotional,{'Jagjit Singh'},Hindi,{'Jagjit Singh'},https://www.hungama.com/song/shlok-hey-gobind-hey-gopal/1883532/,"{'Shlok Hey Gobind Hey Gopal', 'N/A', 'Jagjit Singh', 'Bhajan Upahar - Jagjit Singh - Hey Gobind He'}"
2004,Saaki,Musafir,{'Dev Kohli'},288841,hungama,Soundtrack,"{'Sunidhi Chauhan', 'Sukhwinder Singh'}",Hindi,"{'Sunidhi Chauhan', 'Sukhwinder Singh'}",https://www.hungama.com/song/saaki/288841/,"{'Sunidhi Chauhan', 'Sukhwinder Singh', 'Dev Kohli', 'Saaki', 'Musafir'}"
2002,Ishq Samundar,Kaante,{'Anand Raj Anand'},288346,hungama,Soundtrack,"{'Sunidhi Chauhan', 'Anand Raj Anand'}",Hindi,"{'Sunidhi Chauhan', 'Anand Raj Anand'}",https://www.hungama.com/song/ishq-samundar/288346/,"{'Sunidhi Chauhan', 'Anand Raj Anand', 'Kaante', 'Ishq Samundar'}"
2003,Sajna Ve Sajna,Chameli,{'Irshad Kamil'},288615,hungama,Soundtrack,{'Sunidhi Chauhan'},Hindi,{'Sunidhi Chauhan'},https://www.hungama.com/song/sajna-ve-sajna/288615/,"{'Sunidhi Chauhan', 'Irshad Kamil', 'Sajna Ve Sajna', 'Chameli'}"
2006,Deedar De (Nikhil Mix),Dus,{'Panchhi Jalonvi'},289035,hungama,Soundtrack,"{'Sunidhi Chauhan', 'Kk'}",Hindi,"{'Sunidhi Chauhan', 'Kk'}",https://www.hungama.com/song/deedar-de-%28nikhil-mix%29/289035/,"{'Sunidhi Chauhan', 'Kk', 'Dus', 'Deedar De (Nikhil Mix)', 'Panchhi Jalonvi'}"
2007,Unke Nashe Mein,Shootout At Lokhandwala,{'Sanjay Gupta'},286164,hungama,Soundtrack,"{'Mika Singh', 'Sukhwinder Singh'}",Hindi,"{'Mika Singh', 'Sukhwinder Singh'}",https://www.hungama.com/song/unke-nashe-mein/286164/,"{'Sukhwinder Singh', 'Sanjay Gupta', 'Shootout At Lokhandwala', 'Mika Singh', 'Unke Nashe Mein'}"
